id,predicted
1395215,42 93 2
1930429,71 75 9
1186937,49 85 76
1505921,35 83 41
1585079,2 42 59
1141260,20 21 18
1180515,94 96 1
1971324,88 67 41
1279938,83 35 42
1214154,43 36 102
1680420,99 80 64
1053870,38 88 5
1868467,3 86 97
1535519,3 97 94
1419449,65 58 67
1053639,66 93 44
1592250,97 40 5
1984756,57 56 88
1334470,23 2 35
1452012,33 40 85
1270886,93 41 83
1498283,50 16 2
1927486,67 0 97
1292538,76 73 2
1867364,67 35 83
1353591,3 89 41
1823016,86 98 97
1492727,26 25 15
1747009,95 80 51
1380835,8 5 65
1017025,83 35 67
1420099,10 2 15
1747439,86 98 41
1079323,97 5 6
1602204,42 80 35
1677674,101 54 56
1368411,42 40 46
1181712,13 2 97
1648266,88 65 83
1010147,80 2 24
1873899,64 51 82
1988674,86 97 24
1715332,50 2 12
1673073,12 42 2
1663511,7 86 0
1215040,97 24 5
1848538,3 88 40
1446935,45 39 1
1639521,64 101 54
1526894,73 76 35
1805096,88 65 58
1818042,5 97 24
1960746,3 42 80
1176268,63 47 9
1992193,60 85 97
1068961,87 92 101
1624826,37 41 88
1811147,38 94 52
1597905,12 42 2
1386107,5 15 2
1807431,47 46 97
1572220,97 5 24
1834333,1 31 44
1037826,42 85 15
1443882,97 98 67
1089367,75 79 71
1125502,10 41 83
1511838,5 41 24
1334138,30 41 73
1360231,15 2 97
1907609,37 39 41
1998669,37 88 41
1919284,3 94 41
1260228,93 41 83
1485955,82 95 94
1190311,93 83 41
1047847,49 76 85
1750541,60 76 58
1968101,93 41 83
1209931,2 16 64
1598985,81 45 31
1879850,73 79 76
1417130,53 41 54
1383316,80 2 15
1123986,95 80 82
1833529,55 85 15
1391771,91 54 86
1329638,29 97 2
1556487,42 15 75
1179089,66 44 31
1887911,2 80 99
1887530,64 89 94
1420631,10 41 88
1229672,9 36 46
1914446,35 83 56
1469995,9 75 15
1746791,43 83 79
1587745,91 83 54
1686695,89 13 41
1558422,42 12 15
1116103,32 11 46
1667808,44 83 66
1156500,42 83 65
1842837,61 40 42
1121485,0 2 67
1943522,64 51 80
1911552,51 64 80
1937880,82 94 95
1619940,64 80 51
1609687,86 24 74
1187566,98 88 80
1087630,12 42 64
1741141,38 82 94
1119099,97 27 2
1216729,79 2 75
1178122,23 2 35
1569061,67 0 41
1378909,2 0 5
1768499,42 12 83
1325501,102 65 83
1863833,35 83 34
1793947,101 80 34
1739599,50 15 23
1878178,57 35 56
1708240,55 98 49
1786914,101 92 87
1208370,3 56 5
1962414,34 93 44
1611616,37 74 24
1350853,4 73 71
1229513,83 41 93
1756403,49 98 30
1274255,101 95 64
1839405,23 2 93
1573609,12 42 65
1242833,9 98 27
1697468,31 1 66
1909507,18 71 73
1941639,83 41 65
1778583,18 19 15
1438427,40 46 42
1021285,37 39 88
1836009,53 54 83
1499828,37 86 49
1697657,93 83 41
1509295,71 2 75
1807151,6 2 15
1259285,14 13 88
1107662,53 41 89
1167087,97 15 8
1092736,12 42 73
1695964,21 39 37
1342192,49 76 97
1775541,51 80 64
1322253,92 88 42
1639530,37 86 74
1164099,18 19 23
1576770,93 41 83
1139057,2 80 83
1401592,93 41 83
1558209,97 5 0
1221434,32 21 55
1825004,93 83 56
1509746,42 95 89
1124496,7 98 24
1168680,42 83 85
1926923,86 98 15
1645114,28 80 27
1897991,17 73 46
1625095,78 65 94
1089200,37 88 24
1396378,23 2 41
1882208,66 83 41
1074693,49 30 41
1187552,41 64 82
1965398,1 10 31
1281547,67 0 98
1222946,41 24 93
1644413,91 13 86
1428578,10 88 13
1475128,88 41 83
1346105,31 1 5
1376371,81 31 66
1112808,40 42 88
1115191,95 80 82
1199612,52 31 45
1939163,35 83 67
1803657,26 2 98
1086746,83 35 82
1872104,42 2 85
1910675,86 67 98
1796532,58 65 24
1287098,97 41 5
1686335,57 34 44
1001698,50 64 42
1932026,24 67 98
1084411,93 83 44
1979241,21 37 39
1654674,5 41 67
1238514,80 2 94
1922201,18 88 35
1375177,93 31 19
1680231,56 41 89
1271489,97 93 41
1299262,94 5 41
1869085,50 15 85
1210296,47 75 18
1063199,50 88 85
1432903,21 20 55
1573770,26 80 94
1059078,15 2 47
1055851,102 41 65
1360132,62 83 93
1051212,5 83 67
1366600,93 41 56
1703142,2 64 42
1429504,77 76 71
1804498,36 10 42
1037764,44 66 83
1809886,93 83 41
1491451,15 16 42
1290545,94 80 96
1669851,99 13 88
1632650,82 95 64
1799763,64 51 82
1181877,58 65 2
1564500,31 1 66
1656279,45 39 100
1670223,51 64 82
1361474,63 39 1
1898012,28 80 2
1833409,12 42 65
1536218,20 21 97
1030624,82 95 80
1217541,68 30 2
1537723,88 42 101
1481054,37 39 74
1307823,97 0 74
1417001,37 41 88
1777287,0 2 98
1365459,42 12 47
1385938,93 41 83
1350943,43 36 2
1444553,10 41 24
1912233,85 41 44
1338785,23 2 93
1994487,102 88 83
1434326,81 18 1
1074455,91 101 53
1888620,8 97 67
1489639,91 89 88
1196777,44 24 41
1894287,70 85 12
1844192,42 64 12
1039988,87 92 47
1177835,58 65 67
1393552,51 64 82
1882165,19 18 15
1254290,10 66 39
1066008,65 58 35
1820159,25 26 80
1830273,57 56 23
1369087,49 38 30
1844834,2 0 80
1535359,44 83 35
1176548,42 2 15
1203936,72 9 15
1619229,15 97 41
1242115,34 44 1
1167951,83 35 41
1564946,83 41 93
1030107,43 12 67
1460550,56 57 41
1343157,34 93 83
1081435,91 41 65
1154720,38 41 2
1546548,14 88 41
1108842,75 79 2
1866255,91 89 88
1680414,49 85 2
1630885,97 49 26
1465380,80 64 82
1626528,72 7 86
1771638,58 65 97
1136134,9 15 75
1964944,45 10 52
1212440,93 41 83
1440792,2 23 41
1618189,79 73 2
1184381,35 83 89
1419921,102 99 83
1074156,83 35 41
1313348,53 41 89
1441326,91 54 53
1371539,54 88 53
1202246,59 65 58
1993194,37 39 40
1650723,52 1 45
1542758,91 88 99
1709057,40 64 42
1825342,37 39 21
1764013,14 42 41
1970972,43 42 12
1219905,102 101 99
1951156,88 41 24
1124451,52 44 1
1201352,2 80 0
1346777,91 89 37
1656560,11 9 98
1789283,81 39 45
1741575,2 46 6
1313634,91 88 13
1053124,40 73 42
1915164,34 44 66
1469377,32 30 49
1135503,93 66 1
1741348,81 31 80
1856919,10 42 15
1707889,41 93 83
1724741,63 1 39
1614454,100 83 64
1270591,76 71 2
1183855,89 88 41
1630452,98 88 35
1029383,35 83 41
1237606,4 79 33
1522164,42 12 40
1205737,102 24 83
1614842,88 40 82
1403632,58 65 24
1756970,42 86 83
1615683,51 64 80
1314392,70 42 12
1230343,86 97 7
1010517,38 88 96
1372129,66 83 95
1164034,39 1 37
1561236,64 51 80
1743964,42 80 83
1235165,39 79 86
1042000,38 80 56
1309321,34 2 88
1417922,52 97 42
1596062,50 15 2
1538285,91 88 83
1364509,83 41 93
1156932,55 15 32
1204321,62 66 53
1520349,24 98 74
1484131,30 68 49
1284944,28 54 80
1260324,45 1 93
1241917,56 41 88
1767503,53 88 89
1289541,56 57 88
1651100,14 88 41
1200304,91 54 80
1962224,58 65 88
1870366,101 51 99
1821758,102 2 3
1452870,79 2 47
1380485,57 56 3
1649770,47 37 67
1150370,65 58 8
1486946,65 59 58
1468369,97 2 41
1066394,18 94 73
1085611,42 40 83
1218072,21 97 20
1107712,97 40 5
1136397,98 47 5
1860493,2 24 86
1572557,42 15 40
1302135,65 58 5
1426303,86 98 7
1043335,22 40 42
1447087,64 51 100
1004663,18 36 80
1716120,48 97 22
1918771,86 98 6
1514001,102 31 83
1502481,49 38 37
1371871,44 1 3
1034612,50 15 48
1655792,40 68 46
1064453,34 65 35
1147445,42 15 6
1305639,49 30 97
1010557,50 49 64
1889328,102 23 2
1297050,19 15 18
1511337,42 12 83
1460491,63 2 85
1463471,47 48 67
1288899,83 41 93
1258361,24 98 2
1251983,42 83 85
1433867,2 80 41
1849339,70 5 64
1718722,86 98 7
1590269,6 5 97
1524195,92 87 95
1958345,88 89 53
1569935,81 100 18
1936182,93 83 66
1843483,19 18 15
1351997,20 15 47
1004378,93 83 41
1700751,59 65 58
1544734,80 95 82
1005030,50 12 15
1084537,33 94 80
1526694,41 24 89
1646562,42 86 65
1503382,80 26 65
1449520,42 83 40
1126725,97 46 0
1028102,93 41 83
1071008,48 43 98
1673082,6 68 97
1034825,23 2 65
1294032,85 43 36
1237610,9 97 11
1644645,79 75 2
1005151,1 52 31
1281771,2 23 93
1843679,75 79 71
1120873,88 6 83
1605452,20 15 21
1588817,57 3 56
1364747,4 40 33
1207789,94 23 80
1091074,84 0 15
1768911,28 64 83
1882793,4 76 79
1381443,7 41 65
1354979,73 2 79
1056853,56 57 95
1118747,49 2 65
1430341,98 88 3
1997669,47 20 63
1867213,97 5 2
1480817,20 21 16
1651979,37 73 30
1677547,32 30 55
1082953,100 1 31
1178331,91 89 83
1397261,56 57 41
1021572,51 88 64
1779450,0 2 44
1138304,6 98 97
1843055,97 5 24
1672973,20 15 2
1406451,73 30 2
1414767,93 80 41
1697487,1 44 34
1337121,73 79 76
1527639,42 64 85
1516645,79 71 2
1856053,88 82 41
1091841,57 96 56
1169564,55 21 18
1865092,37 86 41
1585444,91 64 80
1634011,66 1 31
1028231,84 0 3
1274282,65 58 59
1558398,67 98 2
1965336,6 42 2
1743866,102 2 80
1184884,23 2 41
1498512,97 86 73
1484433,101 92 87
1138833,58 65 24
1755417,78 44 1
1198030,97 8 41
1966392,88 41 56
1189277,27 15 28
1224502,29 97 68
1498716,88 67 41
1536084,12 42 2
1716248,30 97 85
1705357,27 65 94
1540846,46 68 40
1718969,75 15 79
1056683,41 93 83
1994212,83 93 41
1957149,100 1 83
1378711,12 42 2
1478537,18 19 15
1555198,99 51 64
1003200,94 95 5
1845375,48 36 98
1426870,49 86 97
1245954,23 2 41
1905871,53 54 41
1563337,1 44 31
1723239,22 37 19
1237949,79 73 75
1204572,33 11 15
1245387,88 41 67
1633434,34 41 93
1626550,71 4 76
1362461,94 18 12
1055267,83 41 93
1699211,0 84 2
1032114,55 98 18
1419489,93 41 83
1383157,37 41 88
1089071,42 12 40
1295031,18 79 50
1644740,102 65 99
1275349,39 37 24
1078232,9 46 68
1596878,44 1 96
1241007,0 67 8
1028960,73 76 79
1624685,93 41 24
1834268,88 89 83
1956569,20 100 83
1344901,65 58 41
1655724,63 1 65
1301574,37 88 83
1685484,64 51 99
1627646,61 27 40
1521495,8 97 78
1792650,97 5 83
1781578,30 97 32
1031130,37 39 21
1146655,40 46 42
1725073,50 51 41
1161979,15 97 2
1347846,68 12 42
1992377,83 35 41
1122906,55 22 80
1823323,65 58 24
1450718,89 88 95
1637732,91 54 88
1548309,42 12 93
1316937,93 41 83
1947967,92 88 37
1760345,70 48 68
1691593,35 83 5
1396764,63 1 39
1733801,41 83 53
1280361,26 80 64
1932449,42 12 15
1790257,60 97 49
1478911,42 31 12
1141981,1 31 100
1803982,15 2 80
1992834,19 39 93
1308117,38 35 3
1001261,34 44 66
1426189,67 98 24
1182906,90 95 54
1374469,41 93 83
1869816,53 90 54
1973700,85 27 40
1069949,44 34 93
1681079,80 89 23
1469124,40 41 67
1925995,76 68 73
1321319,87 101 92
1501939,21 37 39
1284097,47 2 83
1797058,2 97 65
1527817,80 95 82
1989399,88 35 89
1348881,50 1 2
1422608,58 65 59
1017342,48 98 65
1487784,34 44 83
1078155,93 2 83
1333310,86 98 15
1066909,83 93 41
1555527,58 65 24
1980829,64 51 82
1961992,73 29 79
1954207,0 67 65
1140697,77 2 15
1837940,86 2 24
1962664,58 65 59
1722577,23 2 42
1402830,93 41 83
1043144,23 2 35
1412710,22 39 15
1842600,51 64 99
1586321,40 46 42
1300454,77 76 2
1294591,64 51 80
1188572,100 64 11
1298388,97 0 98
1136236,17 21 18
1002004,56 41 2
1400849,5 24 41
1625006,86 98 65
1624732,53 41 54
1948736,67 88 0
1293652,1 102 66
1105180,86 98 88
1562696,85 42 83
1049959,42 40 81
1148998,35 44 42
1710414,41 24 80
1070128,86 37 24
1924782,83 35 41
1883267,42 50 31
1864204,98 5 0
1778527,68 6 75
1937628,53 99 82
1526553,50 42 64
1041736,80 41 82
1222554,19 18 15
1170987,58 65 59
1360210,38 44 94
1833491,93 83 2
1366024,83 35 67
1301702,86 65 2
1833269,18 15 80
1447248,1 31 66
1955365,34 44 1
1105779,86 24 5
1655246,96 95 83
1748555,42 15 83
1766796,7 5 24
1769851,21 2 20
1158178,93 41 66
1786291,64 51 80
1885153,42 85 35
1933880,91 13 80
1350390,45 1 100
1750263,3 86 59
1696572,2 42 76
1061433,2 8 46
1824507,88 15 50
1946970,93 83 41
1213723,42 40 36
1592021,0 97 88
1275164,42 98 89
1317659,66 31 93
1680454,22 15 2
1703785,71 2 79
1772750,86 98 24
1503613,62 83 34
1509127,30 49 55
1223204,95 80 82
1283767,2 0 67
1866104,62 41 89
1022476,41 5 89
1948608,47 2 0
1041829,84 15 26
1296559,49 5 76
1670409,97 86 40
1068023,37 73 42
1931138,80 51 64
1533812,93 83 44
1780929,65 58 41
1110779,41 88 53
1626151,24 67 8
1972866,58 65 34
1047321,8 97 86
1535479,37 88 97
1821647,37 39 54
1086716,78 71 74
1243634,88 94 41
1848323,25 26 71
1284873,8 98 67
1577754,92 87 80
1192850,5 24 41
1892431,51 64 80
1893646,50 97 42
1092715,93 41 83
1031111,32 30 85
1512563,3 98 35
1663277,4 40 46
1164724,87 92 101
1988395,48 43 36
1561661,85 42 51
1657816,45 41 83
1829323,93 83 35
1560953,43 11 10
1458025,64 80 2
1676919,88 24 41
1071869,37 97 41
1174388,7 42 85
1713993,45 1 39
1261360,93 83 41
1752235,100 94 83
1840086,25 26 97
1926239,73 76 79
1549288,50 15 2
1359339,21 39 15
1429160,18 15 94
1894111,88 80 42
1665333,38 34 64
1473888,35 83 44
1099549,93 41 83
1208417,33 2 6
1519399,37 24 97
1268662,56 83 41
1965877,41 24 93
1218941,93 83 41
1405138,51 64 80
1076719,13 89 99
1393042,35 83 93
1794434,100 42 23
1595409,92 87 95
1255416,24 5 41
1284325,86 24 98
1605053,97 15 6
1414956,49 76 2
1448560,47 32 36
1913238,41 83 93
1501135,34 93 65
1630582,26 98 94
1122592,77 76 2
1420862,15 26 64
1532162,43 40 83
1056965,87 101 13
1165964,75 2 79
1662574,47 37 39
1901876,23 2 94
1185116,52 42 100
1856148,71 8 75
1726046,68 30 6
1343252,46 40 2
1793202,97 46 40
1406677,37 24 41
1082489,12 42 83
1851226,93 83 41
1721071,8 65 0
1735878,97 37 39
1090885,41 93 53
1181110,85 6 30
1258270,41 83 89
1500375,15 5 48
1428911,99 64 51
1186964,23 2 82
1253912,65 58 2
1321694,8 97 67
1000941,80 2 83
1592143,91 88 13
1544300,41 83 53
1670569,1 44 31
1593117,50 2 85
1790337,6 98 65
1863851,87 92 13
1063124,3 83 5
1854995,27 65 73
1209765,37 41 86
1050708,56 3 57
1498780,83 41 35
1289006,58 65 59
1284716,2 24 65
1760667,27 61 11
1095478,37 39 88
1540015,55 15 30
1386482,66 44 83
1651232,50 2 60
1034292,86 41 97
1133606,49 28 12
1597319,64 51 95
1896254,91 13 41
1332072,93 41 83
1942596,8 41 10
1646832,48 68 97
1804259,56 57 88
1827998,24 86 2
1960622,14 42 80
1352148,47 79 2
1981632,37 40 39
1827408,25 26 97
1891807,88 89 53
1723368,76 2 73
1908381,42 12 1
1142888,2 71 6
1490554,33 97 85
1252286,100 1 83
1540671,13 2 10
1874450,46 40 47
1312452,36 42 11
1278190,56 57 35
1274376,33 86 72
1380812,33 86 12
1996866,66 34 44
1017666,102 52 2
1677309,4 2 71
1346929,64 51 99
1761479,14 88 41
1755640,2 76 59
1226312,27 42 80
1214257,13 91 12
1635078,71 79 76
1598300,56 57 35
1085808,48 14 42
1369283,20 21 41
1098920,49 2 94
1034264,11 2 48
1204214,54 90 101
1110752,41 5 80
1029409,64 80 51
1015617,36 50 2
1184816,101 94 87
1311357,93 83 41
1631094,34 35 56
1917587,41 2 80
1825587,79 2 75
1175200,92 88 42
1613251,37 39 83
1431975,58 65 59
1803975,2 0 24
1538520,65 58 41
1880353,95 82 96
1821154,97 5 98
1360539,10 42 85
1783585,6 2 0
1753432,77 15 71
1748302,58 65 59
1298991,93 41 83
1329801,82 80 95
1253058,48 12 16
1871239,56 83 35
1544377,84 2 0
1680221,50 2 15
1937749,24 5 41
1258333,68 30 6
1512417,20 48 15
1637239,8 41 67
1448195,34 43 42
1834857,83 41 89
1841214,74 24 98
1753924,52 81 95
1534269,24 65 86
1258585,83 56 35
1700936,2 64 47
1242045,10 2 40
1993532,86 97 15
1451724,49 55 11
1057825,55 98 80
1468461,86 5 97
1303400,74 98 86
1275965,62 93 41
1252937,49 55 39
1688125,49 97 42
1448260,93 66 83
1892031,10 88 41
1245839,27 73 40
1497942,95 82 64
1369720,42 88 83
1340845,14 99 13
1444671,19 18 39
1243206,4 30 37
1067474,67 2 5
1333945,45 39 93
1171068,87 92 101
1752936,19 20 63
1933085,58 41 65
1662200,38 41 88
1171530,52 97 42
1949193,67 0 97
1428108,35 83 67
1651671,24 98 5
1454150,80 94 83
1890781,49 32 47
1995825,1 44 66
1468410,64 51 80
1992491,74 24 5
1870433,97 5 2
1895348,18 23 81
1316693,93 83 41
1773907,14 88 41
1377715,41 24 97
1273529,22 40 39
1324634,47 1 37
1928818,24 98 97
1436478,44 83 66
1909515,3 97 65
1779368,41 89 83
1081541,2 13 65
1833493,50 2 15
1902614,65 2 40
1295413,50 64 1
1622325,13 97 90
1827015,50 2 85
1212956,42 12 40
1919316,83 35 41
1124556,97 40 41
1664390,87 82 15
1164912,3 97 1
1629280,2 10 15
1974573,34 44 1
1869239,88 95 94
1413615,42 12 40
1602772,57 56 35
1974453,97 5 40
1597794,38 83 82
1240796,93 31 66
1878296,88 54 83
1576292,76 73 98
1501401,2 80 41
1749739,34 44 1
1282616,88 41 24
1731706,86 98 5
1241345,59 2 6
1590823,75 37 2
1199544,22 42 97
1623079,91 54 53
1941972,46 50 36
1639125,35 83 41
1412399,64 51 99
1848864,64 51 80
1004403,63 47 1
1650879,64 51 80
1408734,55 49 30
1208234,49 18 94
1978781,49 85 76
1885986,97 46 40
1177103,56 41 57
1812355,34 1 44
1257547,7 86 15
1260583,60 85 47
1603178,2 65 58
1896584,64 51 99
1391105,88 41 67
1289020,24 94 98
1562698,50 1 15
1378365,71 79 33
1578149,60 2 97
1166100,96 94 80
1337177,46 73 97
1929378,51 64 41
1961171,88 41 97
1641414,102 53 83
1651585,64 80 51
1875531,23 41 2
1021067,60 2 85
1483380,92 88 65
1694173,49 47 55
1648249,18 63 97
1366560,23 2 67
1891623,8 65 97
1005429,41 54 83
1724836,93 39 41
1777225,42 15 12
1126013,99 64 41
1481558,58 65 83
1055802,43 42 12
1488056,93 41 83
1092356,67 97 0
1428123,47 63 1
1044703,88 89 37
1284036,63 39 47
1038969,93 83 41
1216241,56 41 64
1425454,53 89 88
1989719,18 81 20
1180326,4 71 80
1099115,64 51 82
1162375,86 97 6
1011976,55 42 5
1432312,1 100 31
1250594,25 97 8
1414849,5 97 24
1285701,0 2 65
1907493,99 101 88
1058967,67 0 98
1037135,43 85 100
1099726,50 12 1
1001036,24 83 41
1242965,93 41 94
1738420,34 44 97
1223509,83 53 54
1704175,80 95 82
1841850,53 89 41
1406813,64 51 80
1446725,80 1 2
1275511,37 74 24
1327271,13 93 42
1343012,82 95 35
1615091,97 44 26
1971722,24 41 67
1865841,82 95 64
1613719,31 1 66
1958052,88 89 83
1717430,30 49 97
1243415,56 57 41
1454895,93 83 41
1860022,40 2 10
1201663,50 42 64
1055190,49 50 97
1100767,39 37 41
1321824,92 87 95
1367967,42 6 15
1269609,83 35 67
1506885,86 24 97
1443828,37 41 39
1669471,55 50 97
1432857,0 2 67
1729461,80 94 2
1485182,39 41 30
1464018,101 92 40
1230195,69 88 65
1691834,22 12 42
1116264,1 44 31
1114110,85 42 41
1878822,13 35 82
1613846,1 31 100
1601245,49 98 30
1495756,34 44 65
1528848,5 0 2
1155851,86 98 24
1529658,89 88 54
1830446,58 65 41
1021587,1 81 45
1281821,19 18 17
1006225,48 86 5
1638846,88 89 53
1742664,38 57 18
1418158,38 62 83
1267730,45 1 44
1939176,97 58 2
1042842,26 94 80
1763399,93 41 83
1188925,100 1 83
1855155,50 1 2
1505144,49 2 98
1383992,86 2 24
1312759,88 42 53
1741861,96 95 94
1941129,41 83 24
1021511,37 88 24
1732618,86 98 8
1790655,91 88 89
1644883,23 2 67
1205587,83 93 41
1268359,65 58 67
1299645,42 12 83
1302249,65 58 97
1870625,91 89 88
1949965,85 42 6
1562840,58 65 24
1648787,35 83 93
1800396,53 99 88
1281596,19 39 97
1061096,65 58 59
1973659,51 64 80
1767622,53 83 54
1240765,68 30 2
1009434,60 2 46
1495930,80 2 83
1484324,58 65 41
1901812,88 89 67
1852837,30 47 68
1043693,41 50 83
1325583,76 2 94
1041863,58 65 41
1282999,49 98 2
1432802,93 41 44
1475361,83 35 67
1709995,44 1 66
1324599,18 23 40
1488447,91 88 83
1891272,49 98 2
1975132,2 80 58
1694533,100 41 102
1951144,31 1 66
1793664,56 57 88
1320911,79 73 85
1555096,33 97 17
1831440,22 48 40
1301338,83 35 41
1848733,93 41 31
1568973,17 18 95
1629825,86 98 69
1585324,91 53 86
1493031,34 44 1
1147079,0 2 67
1325818,86 97 88
1982413,51 64 80
1283841,8 97 78
1693974,26 25 63
1453756,93 41 5
1200563,12 42 98
1594493,63 1 15
1965911,37 88 24
1411958,6 97 2
1477770,86 46 24
1222763,97 36 47
1509282,59 65 58
1513008,93 83 35
1247201,52 83 100
1603719,95 82 44
1243727,44 35 83
1159825,74 24 2
1817040,63 2 0
1520084,65 58 44
1364428,81 45 80
1493298,35 83 41
1615028,9 15 2
1797946,54 53 101
1547249,76 73 75
1077362,95 94 80
1767302,19 18 15
1963719,18 20 19
1746312,78 97 44
1716905,68 97 11
1380547,84 26 0
1654677,91 37 89
1481369,42 94 88
1783599,93 41 83
1346683,81 45 1
1771607,94 82 88
1768464,41 24 83
1919773,65 58 88
1075390,64 51 80
1460389,62 42 56
1550067,30 49 68
1178502,61 11 27
1234986,13 42 87
1539830,66 42 88
1507347,26 80 67
1903296,95 88 87
1120746,3 36 98
1100954,15 2 80
1680748,37 74 30
1280253,4 71 79
1633997,15 40 101
1822343,96 83 82
1489023,53 41 89
1465085,58 65 59
1982645,89 88 41
1293630,7 65 41
1316677,92 87 80
1467189,50 31 44
1998186,15 41 5
1057415,64 51 82
1519337,85 35 83
1391622,32 30 98
1361513,73 76 79
1105365,65 58 67
1195212,38 30 41
1095204,17 15 42
1667368,82 94 95
1002264,52 66 45
1736851,71 29 75
1430797,35 80 83
1364570,49 30 97
1255822,53 83 41
1624360,83 35 67
1405298,2 0 80
1111841,93 41 83
1317417,2 80 94
1120983,62 31 93
1325290,86 98 97
1955318,77 71 76
1270498,49 76 42
1595009,2 42 41
1070968,102 51 31
1617430,22 39 15
1962746,54 53 41
1942072,80 83 93
1335096,49 65 2
1403054,83 41 62
1454143,20 15 97
1878199,75 79 15
1021388,63 2 38
1892772,87 51 15
1034871,93 41 83
1623631,2 80 94
1230383,65 58 12
1124343,57 56 35
1355243,99 88 65
1289173,79 75 74
1104827,101 1 100
1070382,17 73 97
1581323,55 49 50
1178723,2 86 82
1161992,40 97 86
1317618,50 64 2
1663225,0 67 74
1160716,20 21 15
1420341,64 51 100
1814956,47 76 2
1046810,21 42 93
1055856,12 42 2
1985537,94 88 93
1431604,78 73 67
1436606,42 12 36
1532327,58 65 82
1816590,78 1 44
1365699,3 97 99
1969294,36 83 42
1253879,34 0 44
1430384,83 41 57
1726970,41 93 83
1529600,80 95 2
1777575,30 85 2
1998053,42 40 12
1040111,64 51 80
1186038,88 89 37
1406306,79 2 75
1892667,96 94 2
1467954,12 42 26
1117425,67 97 88
1229106,10 78 41
1505024,23 2 80
1055010,6 68 2
1470261,102 53 101
1350585,98 88 67
1322682,17 21 39
1472074,73 79 78
1071971,6 40 86
1721123,3 15 2
1696112,69 3 41
1519258,74 24 37
1033046,93 41 88
1901472,42 12 40
1768181,93 83 41
1427874,40 41 10
1668381,4 2 85
1207030,37 39 74
1070282,4 71 2
1187471,96 94 95
1709727,83 88 35
1977394,83 67 35
1441729,0 41 5
1775030,15 16 2
1249481,2 88 89
1263612,86 98 24
1822391,20 19 40
1917419,22 1 80
1920936,34 65 58
1607572,85 42 66
1940138,41 83 93
1411786,41 88 83
1076309,86 98 97
1245658,7 86 97
1660032,24 3 41
1489778,30 81 5
1704294,44 83 31
1076675,65 58 97
1177310,3 35 97
1337267,2 80 40
1814691,17 18 15
1427367,3 97 0
1279713,77 15 2
1179136,30 97 68
1910090,34 1 66
1138828,43 85 41
1134604,29 75 2
1109679,20 21 23
1586807,32 30 55
1769517,83 41 53
1788316,42 12 15
1739627,64 51 53
1077633,93 83 44
1977146,31 44 100
1011140,49 55 30
1641693,79 2 71
1493515,24 98 5
1542219,98 86 97
1708920,48 46 36
1180512,44 1 66
1959599,43 98 42
1088612,82 95 80
1516927,40 2 97
1782338,75 98 9
1662572,12 42 97
1009033,86 98 97
1166836,1 44 31
1413107,3 88 86
1771624,99 64 51
1604001,49 55 30
1014023,53 54 41
1646555,19 18 15
1605390,42 12 64
1067707,97 6 2
1908864,58 65 44
1483798,11 15 38
1788206,1 66 31
1915177,22 2 46
1229081,91 54 99
1704990,30 49 97
1105364,41 93 83
1803674,16 47 97
1324765,64 51 95
1564133,20 21 93
1186200,6 46 40
1189740,83 35 41
1421446,40 42 46
1102046,87 13 92
1542752,71 80 6
1270885,50 1 52
1387144,12 50 1
1019724,0 5 41
1821691,56 93 83
1331581,75 79 71
1776874,5 97 2
1283461,12 42 83
1919243,28 27 80
1658201,60 79 2
1101633,91 53 88
1916340,41 53 83
1893481,86 67 24
1144881,41 24 83
1743621,32 97 55
1108296,35 44 83
1936728,42 12 62
1247982,7 41 97
1749824,81 45 39
1788725,91 54 88
1631395,76 2 67
1338371,74 78 97
1218832,83 2 35
1503848,77 76 63
1915178,43 11 36
1873954,94 26 41
1936542,9 98 75
1003033,75 71 79
1540825,2 0 41
1096660,98 47 43
1218211,18 19 23
1578688,23 2 41
1667242,89 43 65
1031843,49 80 97
1098916,79 2 75
1747770,63 1 47
1007370,13 88 2
1984966,91 88 15
1838240,71 75 79
1452444,73 79 74
1609649,42 46 12
1406367,70 97 83
1292605,52 83 35
1520375,10 41 11
1616969,41 94 95
1551165,76 77 79
1670246,73 76 2
1911515,70 12 42
1145472,78 44 34
1379490,38 94 3
1389147,63 2 0
1259782,97 5 40
1437917,58 65 59
1963843,53 54 89
1682967,55 18 50
1253945,86 97 98
1866185,29 68 97
1064425,99 64 80
1478203,2 59 42
1826934,91 54 64
1974832,49 37 39
1677466,62 83 93
1259791,43 36 42
1302095,50 2 15
1349915,80 94 2
1905408,18 19 15
1871463,18 42 97
1381235,83 41 67
1683314,48 98 12
1736014,15 80 75
1743184,44 66 31
1569008,100 40 1
1948921,38 82 83
1391633,21 93 5
1447139,37 39 41
1024268,17 18 15
1088288,94 82 12
1867181,82 95 42
1285126,23 2 41
1946551,73 79 2
1336414,50 12 42
1186232,86 97 98
1955349,100 35 64
1042326,59 65 58
1138730,97 40 2
1505236,83 56 35
1692882,52 83 56
1850733,94 82 95
1286644,64 51 82
1454901,63 1 39
1071069,23 2 15
1385115,34 35 57
1317733,44 83 82
1134305,97 0 2
1307538,18 97 37
1993032,46 40 97
1132774,88 41 65
1923922,28 80 26
1193733,34 44 66
1002250,1 66 44
1407569,63 47 22
1186472,10 41 2
1065242,69 3 88
1165981,93 83 56
1414813,56 82 41
1518505,63 2 75
1739233,2 47 13
