id,predicted
1856919,10 13 2
1707889,41 24 93
1724741,63 1 19
1614454,100 64 83
1270591,76 77 41
1183855,91 54 89
1630452,98 5 16
1029383,35 83 65
1237606,4 33 71
1522164,42 12 64
1205737,102 2 3
1614842,92 39 88
1403632,58 65 2
1756970,86 73 3
1615683,64 51 95
1314392,70 48 9
1230343,86 97 65
1010517,38 35 101
1372129,96 3 80
1164034,39 1 66
1561236,64 80 51
1743964,42 3 92
1235165,39 97 6
1042000,38 95 3
1309321,34 64 65
1417922,52 54 57
1596062,50 42 16
1538285,91 92 88
1364509,83 93 41
1156932,55 68 49
1204321,62 66 89
1520349,24 5 74
1484131,30 32 33
1284944,28 16 27
1260324,45 39 1
1241917,56 41 57
1767503,53 89 92
1289541,56 3 47
1651100,14 87 88
1200304,91 54 99
1962224,65 58 3
1870366,101 51 53
1821758,102 3 52
1452870,79 71 75
1380485,57 56 3
1649770,47 24 41
1150370,65 58 8
1486946,2 58 65
1468369,41 6 89
1066394,18 30 33
1085611,42 61 40
1218072,21 15 55
1107712,97 46 65
1136397,98 86 41
1860493,2 97 73
1572557,42 40 61
1302135,58 65 35
1426303,86 7 98
1043335,22 40 3
1447087,64 51 95
1004663,18 43 32
1716120,48 64 68
1918771,86 98 6
1514001,102 78 2
1502481,49 98 44
1371871,44 31 39
1034612,50 15 16
1655792,46 40 42
1064453,34 65 24
1147445,6 37 2
1305639,49 28 26
1010557,50 93 16
1889328,102 13 99
1297050,20 19 63
1511337,42 12 85
1460491,63 2 16
1463471,47 48 79
1288899,41 89 83
1258361,24 41 74
1251983,42 85 94
1433867,2 0 65
1849339,70 5 65
1718722,86 24 8
1590269,6 24 98
1524195,92 44 95
1958345,89 53 54
1569935,81 31 52
1936182,93 83 41
1843483,19 20 18
1351997,20 15 97
1004378,93 41 83
1700751,59 65 58
1544734,80 95 88
1005030,50 64 69
1084537,33 30 64
1526694,41 89 24
1646562,42 7 15
1503382,26 83 41
1449520,42 64 12
1126725,97 0 67
1028102,93 41 83
1071008,48 36 46
1673082,6 68 97
1034825,23 2 41
1294032,85 43 70
1237610,9 46 15
1644645,79 71 75
1005151,1 102 34
1281771,23 2 80
1843679,75 79 71
1120873,88 7 41
1605452,20 18 97
1588817,57 3 56
1364747,4 2 40
1207789,94 80 64
1091074,84 15 26
1768911,28 26 16
1882793,4 76 37
1381443,7 41 5
1354979,73 2 79
1056853,56 57 3
1118747,49 65 30
1430341,98 43 12
1997669,47 20 9
1867213,97 5 2
1480817,20 97 16
1651979,37 47 39
1677547,32 30 46
1082953,100 64 31
1178331,91 13 92
1397261,56 57 3
1021572,51 64 94
1779450,0 67 56
1138304,6 0 97
1843055,97 5 8
1672973,20 93 15
1406451,73 76 67
1414767,93 56 41
1697487,66 44 10
1337121,73 46 76
1527639,42 12 33
1516645,79 71 75
1856053,88 41 54
1091841,57 96 56
1169564,55 81 18
1865092,37 86 8
1585444,91 53 54
1634011,66 34 1
1028231,84 0 26
1274282,65 58 82
1558398,97 67 0
1965336,6 3 15
1743866,102 2 52
1184884,23 2 80
1498512,97 46 3
1484433,101 87 51
1138833,65 58 24
1755417,78 1 44
1198030,97 0 65
1966392,88 89 41
1189277,27 28 83
1224502,29 30 71
1498716,88 89 67
1536084,12 42 51
1716248,30 32 33
1705357,27 98 3
1540846,46 48 97
1718969,75 79 71
1056683,93 41 83
1994212,83 93 16
1957149,100 1 42
1378711,12 42 43
1478537,18 63 71
1555198,99 64 51
1003200,94 82 52
1845375,48 36 83
1426870,49 2 44
1245954,23 80 2
1905871,53 54 64
1563337,1 55 44
1723239,22 15 63
1237949,79 73 71
1204572,33 4 42
1245387,41 5 37
1633434,34 65 83
1626550,71 79 33
1362461,94 41 18
1055267,83 41 35
1699211,0 84 65
1032114,55 98 87
1419489,93 41 83
1383157,37 6 88
1089071,42 6 75
1295031,18 11 20
1644740,102 88 83
1275349,39 37 24
1078232,9 46 32
1596878,1 44 38
1241007,0 2 67
1028960,73 79 76
1624685,93 83 24
1834268,88 89 83
1956569,20 1 18
1344901,65 58 24
1655724,63 1 47
1301574,37 88 41
1685484,99 5 51
1627646,61 40 28
1521495,8 78 60
1792650,97 5 39
1781578,30 32 46
1031130,37 21 19
1146655,40 30 46
1725073,50 64 16
1161979,65 2 24
1347846,68 75 40
1992377,83 35 41
1122906,55 22 97
1823323,65 58 24
1450718,89 94 88
1637732,91 54 13
1548309,42 66 28
1316937,83 93 41
1947967,92 88 91
1760345,70 48 58
1691593,93 83 42
1396764,63 81 15
1733801,41 83 89
1280361,26 80 2
1932449,42 16 12
1790257,60 65 97
1478911,42 12 31
1141981,1 31 66
1803982,15 2 16
1992834,19 20 18
1308117,38 3 57
1001261,44 66 34
1426189,67 86 88
1182906,41 90 89
1374469,41 93 24
1869816,41 89 90
1973700,85 3 38
1069949,44 93 34
1681079,80 28 95
1469124,40 65 41
1925995,76 43 60
1321319,87 13 101
1501939,21 37 39
1284097,47 97 5
1797058,2 97 4
1527817,80 95 82
1989399,88 89 41
1348881,50 16 2
1422608,58 65 44
1017342,48 98 15
1487784,34 65 58
1078155,93 41 83
1333310,86 98 24
1066909,83 93 35
1555527,58 65 24
1980829,64 51 82
1961992,73 2 79
1954207,0 2 41
1140697,77 2 42
1837940,86 24 98
1962664,58 65 59
1722577,23 2 0
1402830,93 83 41
1043144,23 2 85
1412710,22 39 21
1842600,51 82 64
1586321,40 61 46
1300454,77 76 98
1294591,51 64 95
1188572,100 78 64
1298388,97 5 24
1136236,17 18 21
1002004,56 23 13
1400849,24 41 5
1625006,98 65 86
1624732,53 54 41
1948736,67 88 97
1293652,31 34 1
1105180,86 98 74
1562696,85 16 42
1049959,42 40 43
1148998,44 42 83
1710414,5 41 24
1070128,86 24 5
1924782,83 65 58
1883267,42 64 50
1864204,24 98 5
1778527,68 46 6
1937628,53 99 91
1526553,50 42 1
1041736,83 51 82
1222554,19 20 18
1170987,65 58 59
1360210,38 52 94
1833491,93 83 40
1366024,83 35 93
1301702,86 83 65
1833269,18 80 33
1447248,1 31 66
1955365,34 44 24
1105779,86 24 5
1655246,96 80 95
1748555,42 40 61
1766796,7 24 5
1769851,21 41 37
1158178,93 66 41
1786291,51 64 82
1885153,42 85 35
1933880,91 80 35
1350390,45 64 100
1750263,3 97 40
1696572,2 4 80
1061433,2 60 46
1824507,88 99 2
1946970,93 41 62
1213723,42 61 15
1592021,0 67 2
1275164,41 86 46
1317659,66 31 53
1680454,22 15 20
1703785,71 33 75
1772750,86 98 24
1503613,62 83 44
1509127,30 5 49
1223204,80 94 64
1283767,0 2 67
1866104,62 64 38
1022476,41 24 89
1948608,47 15 2
1041829,84 26 25
1296559,49 5 47
1670409,97 46 25
1068023,37 30 15
1931138,51 64 80
1533812,93 41 24
1780929,65 58 41
1110779,89 54 95
1626151,24 41 8
1972866,65 58 70
1047321,8 65 67
1535479,37 66 41
1821647,37 54 39
1086716,78 73 71
1243634,101 99 88
1848323,25 26 76
1284873,8 97 58
1577754,92 21 88
1192850,5 41 7
1892431,51 64 82
1893646,50 42 16
1092715,93 41 56
1031111,32 30 46
1512563,3 97 83
1663277,33 46 4
1164724,87 53 13
1988395,48 43 2
1561661,85 15 20
1657816,45 41 8
1829323,93 83 35
1560953,43 36 65
1458025,64 51 87
1676919,83 88 41
1071869,37 97 39
1174388,7 85 12
1713993,45 1 66
1261360,93 62 83
1752235,100 44 64
1840086,25 26 97
1926239,73 76 2
1549288,50 42 56
1359339,21 17 24
1429160,18 81 1
1894111,88 13 42
1665333,38 94 39
1473888,83 35 65
1099549,93 41 83
1208417,33 97 2
1519399,37 24 74
1268662,56 93 41
1965877,41 93 89
1218941,93 66 41
1405138,64 51 82
1076719,13 34 89
1393042,35 83 95
1794434,100 64 99
1595409,92 89 53
1255416,24 5 7
1284325,86 24 5
1605053,97 46 42
1414956,49 2 76
1448560,47 32 30
1913238,41 89 24
1501135,34 65 24
1630582,26 65 2
1122592,77 76 2
1420862,15 2 26
1532162,83 43 22
1056965,87 101 62
1165964,75 79 76
1662574,47 37 39
1901876,23 20 2
1185116,52 34 15
1856148,71 74 98
1726046,68 30 46
1343252,46 40 2
1793202,97 5 40
1406677,37 8 74
1082489,12 42 73
1851226,93 83 41
1721071,8 97 65
1735878,97 41 45
1090885,41 93 31
1181110,85 30 71
1258270,41 93 24
1500375,15 67 55
1428911,99 64 51
1186964,23 2 15
1253912,65 58 97
1321694,8 97 67
1000941,2 80 94
1592143,91 13 88
1544300,41 93 24
1670569,44 1 31
1593117,50 16 2
1790337,6 0 98
1863851,87 92 95
1063124,3 100 1
1854995,27 73 65
1209765,37 54 86
1050708,56 57 41
1498780,83 93 41
1289006,65 58 59
1284716,2 65 59
1760667,27 11 98
1095478,37 24 88
1540015,55 15 50
1386482,66 64 44
1651232,50 60 42
1034292,86 97 24
1133606,49 12 28
1597319,95 64 51
1896254,91 54 89
1332072,93 41 31
1942596,8 41 2
1646832,48 46 68
1804259,56 57 5
1827998,24 74 98
1960622,14 80 41
1352148,47 2 75
1981632,37 39 8
1827408,25 26 8
1891807,88 89 53
1723368,76 4 60
1908381,42 12 94
1142888,2 79 30
1490554,33 6 46
1252286,100 31 83
1540671,13 23 93
1874450,46 11 40
1312452,36 11 9
1278190,56 57 35
1274376,33 71 72
1380812,33 40 32
1996866,66 44 34
1017666,102 3 88
1677309,4 30 2
1346929,64 51 99
1761479,14 40 88
1755640,2 59 60
1226312,27 28 65
1214257,13 23 10
1635078,71 72 65
1598300,56 57 3
1085808,48 42 31
1369283,20 21 41
1098920,49 26 92
1034264,11 46 97
1204214,54 90 101
1110752,24 41 98
1029409,64 51 99
1015617,36 42 48
1184816,101 64 94
1311357,93 41 83
1631094,34 44 65
1917587,80 24 5
1825587,79 71 75
1175200,92 101 87
1613251,37 41 8
1431975,65 58 59
1803975,2 97 59
1538520,65 58 24
1880353,95 82 57
1821154,97 12 68
1360539,10 36 102
1783585,6 0 2
1753432,77 76 71
1748302,58 65 82
1298991,93 83 41
1329801,82 95 64
1253058,48 64 36
1871239,83 57 35
1544377,84 0 2
1680221,50 15 64
1937749,24 41 74
1258333,68 6 46
1512417,20 49 93
1637239,8 41 24
1448195,34 24 41
1834857,41 83 89
1841214,74 24 41
1753924,81 52 38
1534269,24 8 5
1258585,83 35 56
1700936,2 91 49
1242045,10 40 54
1993532,86 7 97
1451724,49 5 97
1057825,55 98 68
1468461,86 24 88
1303400,74 46 24
1275965,62 83 35
1252937,49 99 30
1688125,49 4 60
1448260,93 83 41
1892031,10 3 23
1245839,27 65 83
1497942,95 82 64
1369720,42 92 41
1340845,14 80 2
1444671,19 18 39
1243206,4 88 30
1067474,65 67 0
1333945,45 66 41
1171068,87 44 92
1752936,19 20 39
1933085,65 41 83
1662200,38 41 5
1171530,52 1 42
1949193,67 0 24
1428108,35 83 65
1651671,24 98 5
1454150,80 95 2
1890781,49 98 2
1995825,1 31 66
1468410,64 51 86
1992491,74 24 5
1870433,97 42 58
1895348,18 23 19
1316693,93 41 83
1773907,14 0 57
1377715,41 5 24
1273529,22 40 21
1324634,47 1 49
1928818,24 97 5
1436478,44 31 66
1909515,3 83 65
1779368,89 41 83
1081541,2 65 41
1833493,50 42 93
1902614,65 3 2
1295413,50 52 16
1622325,13 91 36
1827015,50 42 21
1212956,42 12 61
1919316,83 35 56
1124556,97 24 74
1664390,64 102 65
1164912,3 83 69
1629280,2 15 93
1974573,34 66 44
1869239,88 94 95
1413615,42 12 86
1602772,57 83 35
1974453,2 5 97
1597794,38 93 83
1240796,93 66 31
1878296,54 89 53
1576292,76 73 77
1501401,2 97 0
1749739,34 89 24
1282616,41 54 65
1731706,86 98 5
1241345,59 2 58
1590823,75 46 79
1199544,22 3 2
1623079,91 94 13
1941972,46 43 97
1639125,35 83 41
1412399,64 51 87
1848864,64 51 80
1004403,63 1 47
1650879,51 64 80
1408734,55 30 5
1208234,49 2 12
1978781,49 98 2
1885986,97 5 46
1177103,56 57 3
1812355,34 44 31
1257547,7 86 74
1260583,60 2 8
1603178,2 58 46
1896584,64 51 87
1391105,88 41 80
1289020,24 5 41
1562698,50 16 15
1378365,71 79 33
1578149,60 8 68
1166100,96 95 41
1337177,73 46 76
1929378,64 51 41
1961171,88 89 41
1641414,102 83 101
1651585,64 51 95
1875531,23 2 15
1021067,60 79 73
1483380,92 65 41
1694173,49 55 5
1648249,18 63 15
1366560,23 2 21
1891623,97 8 65
1005429,54 41 37
1724836,93 39 41
1777225,42 40 15
1126013,99 14 2
1481558,65 58 8
1055802,43 12 42
1488056,93 83 41
1092356,0 67 65
1428123,63 22 19
1044703,89 88 41
1284036,63 79 93
1038969,93 56 41
1216241,56 41 53
1425454,53 54 41
1989719,18 17 81
1180326,4 71 33
1099115,51 64 99
1162375,86 46 8
1011976,55 2 64
1432312,100 1 81
1250594,25 8 76
1414849,5 24 41
1285701,2 0 102
1907493,99 95 101
1058967,67 0 97
1037135,43 35 85
1099726,50 15 16
1001036,24 41 83
1242965,93 66 31
1738420,34 3 44
1223509,54 53 64
1704175,80 95 96
1841850,53 54 41
1406813,64 51 82
1446725,80 28 2
1275511,37 86 74
1327271,13 34 87
1343012,82 95 80
1615091,97 25 49
1971722,24 41 83
1865841,82 64 95
1613719,31 1 42
1958052,88 89 83
1717430,30 4 32
1243415,56 57 3
1454895,93 83 66
1860022,2 40 46
1201663,50 12 42
1055190,49 24 97
1100767,37 39 41
1321824,92 53 95
1367967,42 85 15
1269609,83 56 41
1506885,86 24 74
1443828,37 39 41
1669471,55 15 50
1432857,0 2 67
1729461,80 2 95
1485182,45 39 66
1464018,101 87 41
1230195,69 88 24
1691834,43 22 10
1116264,1 31 94
1114110,85 42 16
1878822,13 87 89
1613846,1 31 100
1601245,49 30 5
1495756,34 65 44
1528848,5 97 2
1155851,86 98 8
1529658,89 54 41
1830446,58 65 59
1021587,81 45 52
1281821,19 18 17
1006225,48 15 55
1638846,88 41 89
1742664,38 57 41
1418158,38 31 41
1267730,45 1 20
1939176,97 65 74
1042842,26 25 84
1763399,93 41 83
1188925,100 1 35
1855155,50 42 16
1505144,49 2 98
1383992,86 24 46
1312759,88 17 42
1741861,96 95 82
1941129,41 93 83
1021511,37 24 74
1732618,86 8 7
1790655,91 89 53
1644883,23 2 67
1205587,83 93 89
1268359,65 58 2
1299645,42 65 12
1302249,65 58 97
1870625,91 54 88
1949965,85 70 64
1562840,65 58 24
1648787,35 83 56
1800396,99 64 53
1281596,19 63 22
1061096,65 58 34
1973659,51 64 91
1767622,53 54 41
1240765,68 47 30
1009434,60 2 8
1495930,80 2 64
1484324,58 65 24
1901812,89 88 67
1852837,30 68 47
1043693,41 24 5
1325583,76 74 97
1041863,58 65 88
1282999,49 38 32
1432802,93 23 83
1475361,83 35 56
1709995,44 66 31
1324599,18 20 23
1488447,91 89 66
1891272,49 76 2
1975132,80 2 99
1694533,100 64 14
1951144,31 1 66
1793664,56 57 89
1320911,79 73 76
1555096,33 94 30
1831440,22 48 73
1301338,83 41 35
1848733,93 41 83
1568973,17 18 21
1629825,86 5 24
1585324,91 89 54
1493031,34 44 66
1147079,2 0 67
1325818,86 24 97
1982413,51 64 80
1283841,8 78 97
1693974,26 25 44
1453756,93 41 24
1200563,12 42 51
1594493,15 73 8
1965911,37 74 41
1411958,6 44 98
1477770,86 24 46
1222763,97 46 2
1509282,59 65 76
1513008,93 41 56
1247201,52 1 31
1603719,95 94 80
1243727,44 35 83
1159825,24 74 2
1817040,63 81 69
1520084,65 58 5
1364428,81 45 31
1493298,83 35 56
1615028,24 76 94
1797946,54 53 91
1547249,76 77 86
1077362,94 95 80
1767302,19 18 20
1963719,18 20 17
1746312,78 45 44
1716905,68 98 46
1380547,84 0 26
1654677,91 89 54
1481369,89 39 31
1783599,93 41 57
1346683,81 45 39
1771607,94 95 31
1768464,83 80 41
1919773,65 58 35
1075390,51 64 82
1460389,62 42 56
1550067,30 47 49
1178502,61 28 27
1234986,13 87 34
1539830,66 42 1
1507347,26 80 2
1903296,95 87 88
1120746,3 48 36
1100954,15 2 80
1680748,37 74 24
1280253,4 72 71
1633997,22 21 20
1822343,96 95 82
1489023,53 89 54
1465085,65 58 59
1982645,41 57 65
1293630,7 46 25
1316677,87 92 54
1467189,50 1 16
1998186,15 16 24
1057415,64 51 80
1519337,85 43 83
1391622,32 30 11
1361513,73 79 76
1105365,65 58 24
1195212,38 30 101
1095204,17 15 78
1667368,38 82 94
1002264,52 45 31
1736851,71 33 79
1430797,35 83 56
1364570,49 30 4
1255822,53 88 65
1624360,83 35 64
1405298,2 0 16
1111841,93 41 24
1317417,2 76 15
1120983,62 93 66
1325290,86 24 97
1955318,77 76 67
1270498,49 76 86
1595009,41 44 65
1070968,102 83 3
1617430,22 66 2
1962746,65 54 41
1942072,80 27 38
1335096,49 41 101
1403054,41 24 83
1454143,20 63 19
1878199,75 79 9
1021388,63 38 5
1892772,87 64 54
1034871,93 41 83
1623631,2 80 15
1230383,65 58 88
1124343,57 3 35
1355243,99 64 51
1289173,79 75 77
1104827,101 100 13
1070382,17 70 18
1581323,55 81 2
1178723,2 15 99
1161992,40 83 41
1317618,50 16 33
1663225,67 0 5
1160716,20 97 21
1420341,64 51 82
1814956,47 30 5
1046810,21 41 42
1055856,12 42 77
1985537,94 93 66
1431604,78 71 67
1436606,42 12 40
1532327,58 65 59
1816590,78 39 45
1365699,3 97 83
1969294,36 43 46
1253879,34 13 35
1430384,41 24 89
1726970,41 24 89
1529600,80 95 52
1777575,30 33 101
1998053,42 40 61
1040111,64 51 80
1186038,88 41 89
1406306,79 75 71
1892667,100 96 94
1467954,12 48 31
1117425,67 97 65
1229106,10 54 66
1505024,23 2 97
1055010,6 97 65
1470261,102 52 13
1350585,98 12 2
1322682,17 37 21
1472074,73 79 76
1071971,6 65 42
1721123,3 2 83
1696112,69 3 41
1519258,24 37 74
1033046,88 41 93
1901472,42 61 64
1768181,93 41 5
1427874,40 46 31
1668381,4 30 71
1207030,37 74 24
1070282,4 71 2
1187471,96 94 80
1709727,83 89 65
1977394,83 35 65
1441729,0 5 98
1775030,15 16 55
1249481,65 2 24
1263612,86 24 29
1822391,20 19 39
1917419,1 22 63
1920936,34 35 65
1607572,85 95 41
1940138,41 93 83
1411786,41 89 24
1076309,86 97 8
1245658,7 86 5
1660032,41 3 65
1489778,30 9 49
1704294,44 65 83
1076675,65 58 89
1177310,3 83 97
1337267,2 80 15
1814691,17 18 15
1427367,3 57 97
1279713,77 2 3
1179136,30 97 21
1910090,34 44 66
1138828,43 41 2
1134604,29 75 71
1109679,20 31 15
1586807,32 30 24
1769517,83 16 93
1788316,42 12 95
1739627,64 51 41
1077633,93 83 41
1977146,1 31 83
1011140,49 55 68
1641693,79 71 4
1493515,24 5 74
1542219,98 88 24
1708920,48 36 15
1180512,44 66 31
1959599,98 2 5
1088612,82 95 64
1516927,40 2 46
1782338,75 79 71
1662572,12 36 97
1009033,86 97 24
1166836,1 44 31
1413107,3 97 40
1771624,99 51 64
1604001,49 30 97
1014023,53 54 41
1646555,19 18 97
1605390,42 12 50
1067707,6 97 41
1908864,58 65 59
1483798,11 46 20
1788206,1 31 66
1915177,22 39 15
1229081,91 89 54
1704990,30 49 92
1105364,41 62 89
1803674,16 97 48
1324765,64 82 95
1564133,20 21 15
1186200,6 97 24
1189740,83 56 67
1421446,40 46 36
1102046,87 92 58
1542752,71 75 72
1270885,50 41 52
1387144,12 53 37
1019724,0 5 41
1821691,56 93 50
1331581,75 79 71
1776874,5 97 43
1283461,12 42 2
1919243,28 80 27
1658201,60 79 2
1101633,91 53 54
1916340,41 93 24
1893481,86 97 7
1144881,41 93 57
1743621,32 43 46
1108296,35 83 93
1936728,42 85 35
1247982,7 0 41
1749824,81 45 52
1788725,91 53 54
1631395,67 2 76
1338371,74 8 2
1218832,83 2 24
1503848,77 76 2
1915178,43 36 11
1873954,94 65 24
1936542,9 27 98
1003033,75 79 71
1540825,2 0 24
1096660,98 46 24
1218211,18 19 63
1578688,23 2 93
1667242,89 83 46
1031843,26 64 49
1098916,79 71 80
1747770,63 39 1
1007370,13 14 37
1984966,91 54 53
1838240,71 33 75
1452444,73 79 71
1609649,42 12 2
1406367,70 48 5
1292605,52 65 41
1520375,10 11 9
1616969,95 64 41
1551165,76 77 79
1670246,73 2 76
1911515,70 48 91
1145472,78 73 76
1379490,38 65 94
1389147,63 2 60
1259782,97 5 40
1437917,58 65 24
1963843,54 3 53
1682967,55 49 15
1253945,86 97 7
1866185,97 29 40
1064425,99 80 51
1478203,2 0 16
1826934,91 99 51
1974832,49 5 24
1677466,62 37 83
1259791,43 36 5
1302095,50 2 80
1349915,80 64 2
1905408,18 19 15
1871463,18 42 16
1381235,83 41 93
1683314,48 98 15
1736014,15 97 18
1743184,66 44 34
1569008,100 64 44
1948921,38 41 82
1391633,21 41 5
1447139,37 41 54
1024268,17 18 15
1088288,94 18 54
1867181,42 82 24
1285126,23 2 80
1946551,73 2 79
1336414,50 15 65
1186232,86 5 7
1955349,100 64 35
1042326,59 58 65
1138730,97 40 42
1505236,35 83 95
1692882,52 65 57
1850733,82 94 44
1286644,64 51 100
1454901,63 1 5
1071069,23 2 95
1385115,34 57 35
1317733,44 82 93
1134305,97 30 29
1307538,18 79 5
1993032,46 17 11
1132774,88 41 89
1923922,28 80 4
1193733,34 44 24
1002250,66 31 44
1407569,63 1 22
1186472,10 41 2
1065242,69 3 64
1165981,93 83 20
1414813,56 93 31
1518505,63 4 76
1739233,2 99 51
1135811,79 73 78
1326892,64 51 95
1046603,80 56 95
1591437,49 56 95
1896172,7 46 17
1546027,66 93 39
1006888,95 64 94
1600431,102 99 101
1356969,34 44 66
1194725,12 51 2
1528960,100 64 56
1934690,41 93 24
1868754,56 57 3
1408242,60 15 63
1617612,93 41 83
1889063,83 37 93
1804482,13 41 87
1993078,58 65 59
1069751,12 32 10
1385211,73 76 41
1914749,79 78 75
1335742,89 88 41
1883089,46 43 98
1639809,56 57 41
1979583,24 41 64
1266979,6 98 0
1603048,37 41 89
1021111,93 41 5
1969939,47 1 49
1133408,60 8 2
1781676,42 61 100
1138570,58 65 44
1682380,12 42 83
1622875,19 97 41
1229091,93 41 5
1996787,7 86 80
1670979,49 30 2
1377501,24 74 98
1373971,43 36 11
1505826,13 91 36
1201690,19 18 20
1991445,51 64 82
1347702,100 64 31
1586371,44 23 31
1649009,32 24 9
1275264,18 23 3
1984191,56 57 51
1167877,46 9 2
1829280,86 98 24
1464589,42 15 12
1646751,74 78 24
1796793,41 24 5
1002520,42 36 2
1679111,23 2 42
1624590,22 15 66
1873406,75 9 76
1674442,40 46 47
1793469,42 12 78
1307718,51 82 64
1048933,57 3 24
1513355,15 48 22
1519793,93 83 0
1161930,35 83 93
1135830,5 24 0
1471393,4 33 40
1539553,41 83 24
1009855,77 76 95
1117572,3 54 52
1609728,55 5 15
1670679,13 102 23
1248614,49 4 38
1951579,95 82 64
1103947,50 42 63
1355053,50 30 94
1256665,9 46 32
1640438,23 2 81
1516252,64 51 44
1112227,12 73 41
1232903,3 83 97
1479069,34 93 35
1989820,53 41 54
1547750,10 41 45
1072617,23 2 15
1835412,47 97 68
1322897,42 12 46
1253891,62 83 66
1833926,15 16 8
1942703,97 46 68
1009385,18 20 49
1683301,2 24 76
1850898,2 80 46
1720270,4 2 71
1814060,97 2 5
1214697,30 47 32
1112359,83 93 65
1236402,58 65 5
1720364,62 93 83
1866007,55 49 99
1764569,96 35 57
1799278,95 64 82
1364757,72 77 71
1227361,49 98 80
1408807,40 2 46
1830845,53 89 54
1131403,97 43 41
1966489,73 78 76
1555074,79 75 71
1803017,63 1 22
1935665,42 40 61
1859427,8 15 25
1585002,49 32 12
1566669,93 83 41
1210169,98 86 97
1262799,74 24 0
1476850,6 29 15
1175465,70 35 43
1624940,34 31 93
1553429,99 24 64
1936770,38 94 56
1781966,83 67 41
1906795,42 95 4
1889174,93 41 83
1091265,36 47 2
1037449,94 24 5
1404873,39 15 37
1389354,64 51 82
1416891,35 83 56
1099071,34 65 66
1969632,74 73 71
1409787,83 56 67
1168683,96 56 41
1806971,73 78 67
1577673,2 24 65
1112466,88 2 82
1518640,37 54 53
1962690,15 2 16
1387739,37 41 24
1867187,53 41 54
1742828,8 97 67
1247532,91 89 54
1383503,41 93 24
1179411,26 15 2
1731962,13 56 83
1983115,51 64 80
1011679,58 65 24
1314057,52 80 35
1595829,63 5 2
1195747,19 20 97
1873234,98 97 24
1795349,58 65 41
1567582,2 46 80
1013065,83 35 65
1906233,35 83 65
1995958,86 46 65
1954743,88 83 89
1967766,65 58 59
1635385,66 83 89
1678111,97 24 86
1310244,42 12 36
1056122,15 40 37
1464326,63 22 47
1340007,41 24 93
1790691,18 16 23
1367102,73 2 75
1774499,3 59 97
1680304,27 42 43
1553842,50 42 16
1181758,42 15 97
1292627,68 46 47
1408327,87 95 92
1595026,83 35 56
1313388,51 64 82
1499143,97 5 9
1354063,1 31 65
1321853,38 52 45
1937854,40 64 99
1230289,0 84 35
1838311,41 93 83
1179552,101 95 90
1232227,42 2 64
1961329,76 77 79
1118450,100 78 31
1237332,23 2 80
1757864,14 56 64
1032190,12 42 64
1561093,91 88 92
1867815,62 41 52
1873512,84 80 65
1441488,12 42 40
1266231,102 53 88
1346111,18 20 9
1424792,34 44 24
1667875,45 1 78
1159772,1 44 41
1671224,100 35 64
1072696,34 44 1
1580609,96 80 95
1113549,56 41 3
1093725,38 41 83
1497319,76 77 79
1418850,49 12 24
1520299,10 93 45
1727395,27 3 2
1944024,6 40 97
1186868,58 65 59
1072221,102 99 52
1121904,50 42 15
1338208,13 34 5
1855863,91 80 37
1997318,41 80 89
1609195,23 2 58
1403457,97 24 41
1039009,2 0 67
1819251,46 40 9
1938601,4 33 94
1246209,83 93 46
1239379,52 53 41
1106319,93 41 83
1877135,91 13 41
1549220,39 37 93
1639868,32 30 47
1579495,3 97 83
1535624,88 83 89
1196671,86 24 5
1705857,92 39 88
1175635,45 1 39
1056918,23 2 83
1460552,94 82 95
1496069,93 41 62
1749411,66 31 1
1472689,93 41 31
1967157,82 95 80
1459701,62 42 2
1205439,68 75 48
1117693,93 83 24
1662454,50 99 88
1289572,91 41 54
1888546,25 76 26
1291458,24 74 5
1129819,12 2 95
1383009,93 66 41
1434237,72 33 71
1525200,46 2 40
1856034,52 95 41
1458213,49 94 37
1260233,18 20 19
1915288,35 83 41
1143216,89 88 3
1824035,36 9 11
1152582,96 94 95
1322645,14 94 88
1946719,49 44 30
1935131,88 41 40
1146219,52 31 100
1287122,41 24 26
1781707,86 49 5
1753985,51 64 58
1734691,76 77 79
1352301,50 16 1
1005525,102 13 2
1060372,8 2 74
1363734,2 23 19
1500638,16 42 12
1089657,41 93 24
1837519,86 24 98
1669956,30 47 12
1675433,45 1 66
1171947,22 39 46
1071284,24 5 41
1818313,48 43 36
1743319,27 98 80
1480576,12 26 16
1626120,18 19 23
1089165,46 47 40
1180259,53 65 24
1783810,97 18 15
1223763,8 0 98
1220071,83 35 60
1293768,7 86 97
1273353,41 24 54
1796409,2 0 71
1466587,2 39 30
1424850,38 52 56
1329422,79 71 33
1370758,91 89 54
1980293,56 89 88
1775057,34 93 66
1396616,2 24 58
1682689,30 47 32
1043292,32 30 33
1206860,5 97 41
1606455,45 44 78
1628757,99 14 64
1866468,97 5 65
1500100,41 24 89
1002336,85 42 36
1222417,12 42 36
1139034,14 73 40
1805692,43 73 46
1162385,35 83 56
1576479,102 101 88
1683319,64 51 54
1248991,1 44 64
1553179,78 8 71
1383611,94 56 88
1522780,93 41 83
1332553,44 66 31
1230446,82 95 64
1516202,49 86 5
1815575,18 63 1
1079138,56 57 37
1144861,47 46 39
1873610,75 79 71
1733855,39 66 31
1061651,38 94 24
1845591,94 65 78
1110294,37 39 89
